"IRN","DISTRICT","COUNTY","COUNTY NUMBER","DISTRICT TYPE","CALCULATED OPPORTUNITY GRANT","CAPPED OPPORTUNITY GRANT","CALCULATED TARGETED ASSISTANCE","CAPPED TARGETED ASSISTANCE","CALCULATED K-3 LITERACY FUNDING","CAPPED K-3 LITERACY FUNDING","CALCULATED ECONOMIC DISADVANTAGED FUNDING","CAPPED ECONOMIC DISADVANTAGED FUNDING","CALCULATED LIMITED ENGLISH PROFICIENCY FUNDING","CAPPED LIMITED ENGLISH PROFICIENCY FUNDING","CALCULATED GIFTED EDUCATION FUNDING","CAPPED GIFTED EDUCATION FUNDING","CALCULATED TRANSPORTATION FUNDING","CAPPED TRANSPORTATION FUNDING","CALCULATED SPECIAL EDUCATION ADDITIONAL FUNDING","CAPPED SPECIAL EDUCATION ADDITIONAL FUNDING","CALCULATED CAREER TECH EDUCATION FUNDING","CAPPED CAREER TECH EDUCATION FUNDING","CALCULATED FUNDING BEFORE GUARANTEE","CAPPED FUNDING BEFORE GUARANTEE","TRANSITIONAL GUARANTEE BASE","TRANSITIONAL GUARANTEE","TOTAL CALCULATED STATE FUNDING","PRESCHOOL SPECIAL EDUCATION FUNDING","SPECIAL EDUCATION TRANSPORTATION FUNDING","TOTAL ADDITIONAL AID ITEMS","EDUCATION SERVICE CENTER TRANSFER","OPEN ENROLLMENT ADJUSTMENT","COMMUNITY SCHOOL TRANSFER","STEM SCHOOL TRANSFER","SCHOLARSHIP TRANSFER","OTHER ADJUSTMENTS","TOTAL TRANSFERS & ADJUSTMENTS","NET STATE FOUNDATION FUNDING","STATEWIDE TOTAL ADM","STATEWIDE FORMULA ADM","STATEWIDE ECONOMIC DISADVANTAGED RATIO","STATEWIDE MEDIAN INCOME","STATEWIDE 3 YEAR AVERAGE VALUATION","STATEWIDE 3 YEAR AVERAGE ADJUSTED VALUATION","STATEWIDE 3 YEAR FEDERAL GROSS INCOME","ADJUSTED TOTAL ADM","TOTAL ADM","TUITION KINDERGARTEN ADM","JOINTURE JVS ADM","FORMULA ADM","CATEGORY 1 SPECIAL EDUCATION ADM","CATEGORY 2 SPECIAL EDUCATION ADM","CATEGORY 3 SPECIAL EDUCATION ADM","CATEGORY 4 SPECIAL EDUCATION ADM","CATEGORY 5 SPECIAL EDUCATION ADM","CATEGORY 6 SPECIAL EDUCATION ADM","CATEGORY 1 CAREER TECH FTE","CATEGORY 2 CAREER TECH FTE","CATEGORY 3 CAREER TECH FTE","CATEGORY 4 CAREER TECH FTE","CATEGORY 5 CAREER TECH FTE","CATEGORY 1 LEP ADM","CATEGORY 2 LEP ADM","CATEGORY 3 LEP ADM","K-3 FORMULA ADM","K-3 E-SCHOOL FORMULA ADM","PRESCHOOL AUTISM SCHOLARSHIP ADM","BRICK & MORTAR & STEM SCHOOL ADM","E-SCHOOL FORMULA ADM","NET FORMULA ADM","JON PETERSON SCHOLARSHIP ADM","AUTISM SCHOLARSHIP ADM","EDCHOICE SCHOLARSHIP ADM","ECONOMIC DISADVANTAGED ADM","ECONOMIC DISADVANTAGED RATIO","E-SCHOOL ECONOMIC DISADVANTAGED ADM","3 YEAR AVERAGE FEDERAL GROSS INCOME","3 YEAR AVERAGE TOTAL REAL VALUATION","3 YEAR AVERAGE AGRICULTURAL REAL VALUATION","3 YEAR AVERAGE ADJSUTED TOTAL VALUATION","3 YEAR AVERAGE TOTAL VALUATION","EXEMPT PROPERTY VALUATION","POTENTIAL PROPERTY VALUATION","MEDIAN INCOME TY11","STATE SHARE INDEX","ECONIMC DISADVANTAGED INDEX","INCOMING OPEN ENROLLMENT ADM","OUTGOING OPEN ENROLLMENT ADM","RESIDENT COMMUNITY SCHOOL ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 1 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 2 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 3 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 4 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 5 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 6 ADM"
"44180.0","Kettering City SD","Montgomery","57.0","1.0","14918360.34","7831067.07","0.0","0.0","271863.31","142708.7","651022.96","341740.27","44464.75","23340.8","356275.1","187018.83","1431759.05","751570.61","2161410.47","2161410.47","324185.53","324185.53","20159341.51","11763042.28","11071098.61","0.0","11763042.28","541306.79","268601.09","809907.88","-1919999.59","-253630.5","-1178558.3","-209474.82","-222950.0","64180.85","-3720432.36","8852517.8","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","7319.82","7319.82","0.0","1.0","7319.02","136.78","580.53","70.7","2.0","46.8","91.2","73.56","72.68","14.2","46.74","71.42","9.5","83.4","23.0","2106.85","21.2","0.0","72.78","120.89","7136.54","5.0","2.0","0.0","3063.57","0.418530784","73.73","1509628269.0","1214187460.0","163837.0","1302314573.0","1302314573.0","164334280.0","1466648853.0","33431.0","0.354795519","0.809461279","0.0","43.6","194.17","55.0","43.0","1.0","0.0","6.0","7.0"
"44198.0","Lakewood City SD","Cuyahoga","18.0","1.0","13659185.69","13659185.69","0.0","0.0","242306.36","242306.36","745351.32","745351.32","224355.75","224355.75","266782.95","266782.95","1480.54","1480.54","2030420.59","2030420.59","220052.7","220052.7","17389935.9","17389935.9","17561565.71","171629.81","17561565.71","376623.93","147564.65","524188.58","-35270.63","-102912.0","-2516678.52","0.0","-119779.0","402499.67","-2372140.48","15713613.81","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5700.59","5700.59","0.0","0.0","5700.59","46.0","398.85","68.7","10.0","39.3","76.9","62.2","32.01","4.58","5.61","34.6","71.43","334.6","72.6","1770.68","16.43","1.0","279.0","112.18","5378.16","1.0","1.0","0.0","2719.07","0.476980453","83.55","1206863510.0","872957770.0","0.0","886197306.0","886197306.0","95795520.0","981992827.0","31707.0","0.417002628","1.05133816","0.0","17.6","369.54","25.0","44.0","0.0","1.0","2.0","4.0"
"44206.0","Lancaster City SD","Fairfield","23.0","1.0","18173694.54","14223746.77","2440954.65","1910427.22","307737.82","240852.78","1207807.81","945297.74","7704.26","6029.78","318370.8","249174.74","1035565.2","810491.07","2316359.98","2316359.98","283750.64","283750.64","26091945.7","20986130.72","19751652.45","0.0","20986130.72","352470.27","138177.5","490647.77","-38207.39","-1841969.6","-1702726.02","0.0","-290018.0","-54192.16","-3927113.17","17549665.32","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","6620.16","6620.16","0.0","0.0","6620.16","190.3","515.97","60.6","6.0","48.0","48.0","54.24","45.45","21.16","22.41","23.3","7.0","5.0","0.0","2144.64","32.84","0.81","42.12","215.34","6370.23","3.0","0.81","0.0","3539.26","0.534618499","139.75","842096727.0","861677853.0","20087783.0","907775176.0","907775176.0","114147450.0","1021922627.0","28369.0","0.477783966","1.320776184","106.6","415.48","251.13","22.0","43.0","0.0","0.0","2.0","3.0"
"44214.0","Lebanon City SD","Warren","83.0","1.0","14605766.74","12641633.19","1180234.5","1021520.6","213795.74","185045.22","90164.0","78039.05","54259.77","46963.1","267900.4","231874.07","2079923.49","1800222.49","1533272.27","1533272.27","42571.05","42571.05","20067887.96","17581141.04","16546956.28","0.0","17581141.04","335062.64","152915.29","487977.93","-35403.88","-405617.97","-1331679.43","0.0","-111694.0","-14875.84","-1899271.12","16169847.85","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5717.93","5717.93","0.0","204.81","5554.08","76.6","374.67","20.02","6.0","34.6","40.0","0.11","0.42","0.54","0.48","62.23","16.4","65.5","27.0","1510.9","18.1","0.0","12.51","188.62","5350.07","6.0","0.0","0.0","1354.44","0.236875932","61.74","900156413.0","750642027.0","35596487.0","791009563.0","791009563.0","118305930.0","909315493.0","38284.0","0.457743511","0.259288429","0.0","70.55","195.64","33.0","26.0","1.0","1.0","3.0","3.0"
"44222.0","Lima City SD","Allen","2.0","1.0","25747484.58","20784887.22","7489015.15","6045574.46","322590.47","260414.04","4183744.51","3377365.18","12345.77","9966.23","234761.0","189512.91","667846.79","539125.29","3076301.29","3076301.29","376516.93","376516.93","42110606.49","34659663.55","32620859.82","0.0","34659663.55","491300.52","124953.89","616254.41","-86174.04","-4446201.71","-3088151.02","0.0","-1251642.84","-66354.97","-8938524.58","26337393.38","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5142.2","5142.2","0.0","0.0","5142.2","191.11","505.71","44.0","2.0","15.8","25.71","36.56","39.44","0.0","23.35","18.33","2.0","6.6","5.0","1689.65","34.23","3.56","256.08","220.44","4505.05","9.0","5.46","213.75","4523.89","0.879757691","175.33","351831378.0","293693627.0","0.0","281751455.0","311731780.0","176428370.0","488160150.0","20514.0","0.870954058","3.576575598","181.6","932.53","447.57","64.0","29.0","0.0","0.0","0.0","2.0"
"44230.0","Lockland City SD","Hamilton","31.0","1.0","2260618.68","1298926.01","423675.14","243438.96","34365.22","19745.87","461603.91","265232.4","32209.17","18507.03","41641.1","23926.5","0.0","0.0","279816.95","279816.95","793.55","793.55","3534723.72","2150387.27","2023893.91","0.0","2150387.27","24712.33","0.0","24712.33","-3949.92","-136041.6","-233137.24","0.0","-17500.0","-95.22","-390723.98","1784375.62","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","644.21","644.21","0.0","14.98","632.22","10.0","61.61","13.8","0.0","0.0","3.0","0.0","0.0","0.68","0.0","0.0","3.0","38.0","6.0","210.8","1.0","0.0","17.93","21.66","597.11","0.0","0.0","0.0","542.08","0.84146474","17.63","61286903.0","62796847.0","0.0","68566383.0","68566383.0","5500010.0","74066393.0","21888.0","0.622399233","3.271998603","68.0","91.44","34.5","0.0","3.0","0.0","0.0","1.0","0.0"
"44248.0","Logan-Hocking Local SD","Hocking","37.0","3.0","12191089.13","12191089.13","3052481.62","3052481.62","177029.73","177029.73","855319.5","855319.5","0.0","0.0","191741.6","191741.6","1970860.18","1970860.18","2171614.14","2171614.14","153574.63","153574.63","20763710.53","20763710.53","20374704.37","0.0","20763710.53","304678.27","85985.67","390663.94","-197611.64","118999.1","-676875.66","0.0","0.0","-31616.39","-787104.59","20367269.88","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4033.52","4033.52","0.0","119.0","3938.32","54.2","384.6","61.0","5.0","55.0","39.0","47.55","0.81","9.03","0.0","19.44","0.0","0.0","0.0","1166.57","12.17","0.0","0.0","94.4","3843.92","0.0","0.0","0.0","2258.52","0.559937722","63.92","395509124.0","436474620.0","38425093.0","479841086.0","479841086.0","67530410.0","547371497.0","28156.0","0.538817227","1.448840965","130.9","105.2","103.79","9.0","30.0","0.0","0.0","6.0","6.0"
"44255.0","London City SD","Madison","49.0","1.0","5747266.15","5482504.07","663533.86","632966.52","92074.76","87833.11","272028.63","259496.96","15996.07","15259.17","100694.9","96056.15","486560.94","464146.3","692063.23","692063.23","32240.32","32240.32","8102458.86","7762565.83","7305944.3","0.0","7762565.83","180462.53","46540.61","227003.14","-230139.24","-557668.9","-950287.82","-7138.17","-81375.0","-151333.02","-1977942.15","6011626.82","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2195.12","2195.12","0.0","47.67","2156.98","74.1","196.73","9.33","0.0","2.0","21.0","13.31","0.42","0.62","0.0","0.12","7.0","18.0","5.0","649.6","10.0","0.65","4.89","148.47","2004.84","0.0","0.65","0.0","1045.41","0.476242757","80.55","312395741.0","290711537.0","18395537.0","300023163.0","300023163.0","35320800.0","335343963.0","31445.0","0.463654313","1.048088684","48.7","149.2","134.07","14.0","20.0","2.0","0.0","0.0","1.0"
"44263.0","Lorain City SD","Lorain","47.0","1.0","46209328.34","40127400.51","11418105.3","9915289.86","564399.06","490114.61","6465120.83","5614201.77","471303.56","409272.05","393234.6","341478.29","948003.01","823229.81","8925285.63","8925285.63","761515.17","761515.17","76156295.5","67407787.7","63442623.71","0.0","67407787.7","695363.0","402490.83","1097853.83","-42880.31","-4439994.03","-16613871.96","0.0","-3228429.6","104586.68","-24220589.22","44285052.31","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","9752.92","9756.42","7.0","0.0","9752.92","139.14","1112.34","188.82","12.0","68.57","137.78","65.58","116.41","17.61","5.18","4.11","88.5","362.1","42.0","3048.06","62.84","2.38","1556.42","514.93","7510.19","0.5","8.26","554.1","8054.73","0.825582539","424.07","712280858.0","609822337.0","370447.0","622110566.0","622110566.0","134363500.0","756474067.0","22565.0","0.824515821","3.149649759","142.0","890.48","1985.19","49.0","45.0","4.0","0.0","3.0","11.0"
"44271.0","Loveland City SD","Hamilton","31.0","1.0","9377481.55","8251939.74","0.0","0.0","148890.23","131019.53","19699.56","17335.1","16106.03","14172.88","224385.9","197453.75","1594564.33","1403175.12","1115297.15","1115297.15","39634.82","39634.82","12536059.57","11170028.09","10512967.61","0.0","11170028.09","163746.68","104346.57","268093.25","-29281.33","-250694.82","-313633.06","0.0","-289170.93","-1793.05","-884573.19","10553548.15","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4577.68","4577.68","0.0","38.12","4547.18","57.5","328.33","33.51","0.86","19.3","46.42","22.08","0.13","0.0","0.0","0.0","2.5","29.9","10.0","1146.15","8.29","2.0","2.6","43.39","4488.61","12.67","2.56","0.0","701.01","0.153136523","25.23","1113159081.0","749727040.0","1363123.0","760544893.0","760544893.0","33715840.0","794260733.0","50879.0","0.358808782","0.108367444","0.0","43.82","48.93","7.0","25.0","0.0","0.0","0.0","2.0"
"44289.0","Madeira City SD","Hamilton","31.0","1.0","1379053.13","1379053.13","0.0","0.0","43810.52","43810.52","777.34","777.34","2699.23","2699.23","70846.55","70846.55","309639.15","309639.15","185852.47","185852.47","0.0","0.0","1992678.39","1992678.39","2648407.26","655728.87","2648407.26","26027.4","10272.9","36300.3","-8915.66","-80430.0","-56681.36","0.0","-147511.0","0.0","-293538.02","2391169.54","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1385.43","1385.43","0.0","22.64","1367.31","16.0","94.0","5.0","1.0","8.5","19.56","0.0","0.0","0.0","0.0","0.0","0.5","11.0","3.0","407.86","2.0","0.0","0.0","9.43","1347.22","7.5","3.16","0.0","107.43","0.077542712","3.43","361744395.0","296843943.0","0.0","301525590.0","301525590.0","15039980.0","316565570.0","54259.0","0.175559354","0.027785821","0.0","14.0","8.48","0.0","2.0","0.0","1.0","0.0","2.0"
"44297.0","Mansfield City SD","Richland","70.0","1.0","21623252.43","19059721.05","3928905.34","3463116.38","299954.7","264393.76","2844194.62","2507002.88","8989.54","7923.79","203557.5","179424.87","1254000.37","1105333.13","4252235.53","4252235.53","375558.98","375558.98","34790649.01","31214710.37","29378550.94","0.0","31214710.37","649173.74","249712.32","898886.06","-431160.49","-1505322.0","-7945509.12","0.0","-1783603.66","-355733.78","-12021329.05","20092267.38","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5117.5","5117.5","0.0","0.0","5117.5","113.0","622.14","107.15","9.74","61.4","46.03","62.94","33.73","2.12","17.22","4.4","3.0","6.2","1.0","1711.76","25.84","1.0","855.97","288.92","3891.39","36.5","5.71","254.0","3994.47","0.78055105","239.01","478910687.0","396120093.0","1577617.0","414484960.0","414484960.0","88860210.0","503345170.0","21833.0","0.735340147","2.815424524","120.6","363.8","1086.12","48.0","52.0","0.0","1.0","5.0","7.0"
"44305.0","Maple Heights City SD","Cuyahoga","18.0","1.0","16990224.81","11236749.04","3726414.51","2464522.11","207241.18","137062.17","3641048.16","2408063.75","4463.71","2952.14","190205.4","125795.3","590591.54","390596.88","2351894.52","2351894.52","204389.54","204389.54","27906473.37","19322025.45","18185435.72","0.0","19322025.45","148826.34","136444.41","285270.75","-23495.1","-374314.0","-3019708.38","0.0","-482848.45","2055.26","-3898310.67","15708985.53","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4223.08","4223.08","0.0","0.0","4223.08","29.0","419.18","43.12","1.0","33.5","30.94","8.28","37.17","18.84","21.1","3.84","2.0","1.0","3.0","1208.84","14.53","0.62","298.11","150.23","3737.32","1.0","1.56","110.0","3774.38","0.893750533","107.47","365256756.0","361984120.0","0.0","370722560.0","370722560.0","20618560.0","391341120.0","27367.0","0.700190201","3.691253675","0.0","64.7","422.71","3.0","23.0","0.0","0.0","0.0","1.0"
"44313.0","Mariemont City SD","Hamilton","31.0","1.0","2377894.05","2377894.05","0.0","0.0","63969.77","63969.77","1225.12","1225.12","2813.94","2813.94","83527.35","83527.35","205951.39","205951.39","246567.99","246567.99","187.35","187.35","2982136.96","2982136.96","2878837.93","0.0","2982136.96","100535.93","31361.13","131897.06","-10911.55","-63903.0","-49887.9","0.0","-91949.0","-13.27","-216664.72","2897369.3","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1716.82","1716.82","0.0","41.68","1683.47","20.0","110.48","8.0","1.86","4.0","15.95","0.0","0.12","0.0","0.12","0.0","3.88","3.0","3.0","549.0","1.0","0.0","0.0","9.77","1668.75","3.0","1.95","0.0","144.94","0.084423527","6.66","403552883.0","331588260.0","106367.0","339728526.0","339728526.0","23978570.0","363707097.0","49664.0","0.245865213","0.032935802","0.0","11.0","8.02","10.0","10.0","0.0","0.0","0.0","2.0"
"44321.0","Marietta City SD","Washington","84.0","1.0","7209587.34","5693097.11","359243.43","283678.89","117823.71","93040.25","448138.84","353875.72","1168.99","923.1","136559.95","107835.45","592806.02","468113.09","971687.03","971687.03","97391.55","97391.55","9934406.86","8069642.19","7594957.36","0.0","8069642.19","200282.97","76994.85","277277.82","-531668.34","42725.4","-582273.11","0.0","0.0","-127081.63","-1198297.68","7148622.33","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2925.83","2925.83","0.0","134.8","2817.99","59.9","223.98","22.0","3.0","25.0","24.0","42.1","0.0","0.0","0.0","6.49","1.0","1.0","0.0","840.7","9.0","0.0","0.0","91.19","2726.8","0.0","0.0","0.0","1478.45","0.505309604","66.55","477458078.0","426018250.0","19661760.0","443513883.0","443513883.0","95134520.0","538648403.0","28011.0","0.445328948","1.179930344","101.0","91.38","86.25","26.0","11.0","0.0","0.0","2.0","2.0"
"44339.0","Marion City SD","Marion","51.0","1.0","23830865.58","19114912.78","6360455.29","5101768.03","322708.94","258847.22","4155578.42","3333220.05","42725.23","34270.22","230653.55","185008.91","1301383.77","1043849.51","3891646.74","3891646.74","111785.17","111785.17","40247802.69","33075308.63","31129702.24","0.0","33075308.63","671214.26","170474.51","841688.77","-682619.76","-2983029.21","-3302622.85","0.0","-152385.19","-43509.74","-7164166.75","26752830.65","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5225.43","5225.43","0.0","205.9","5060.71","151.6","450.5","56.64","4.0","64.2","48.0","18.66","0.77","0.11","0.0","27.86","8.0","33.0","4.0","1738.21","25.85","0.0","267.6","216.18","4601.83","0.0","0.0","42.0","4558.0","0.872272712","164.27","396484433.0","313046303.0","242803.0","338089150.0","338089150.0","49013600.0","387102750.0","24147.0","0.819668665","3.515975477","278.5","806.29","469.54","40.0","64.0","1.0","0.0","1.0","8.0"
"44347.0","Martins Ferry City SD","Belmont","7.0","1.0","5887403.06","5696986.62","1212750.67","1173526.64","79320.38","76754.92","405495.54","392380.59","0.0","0.0","71327.65","69020.69","750578.84","726302.85","1095678.96","1095678.96","54404.14","54404.14","9556959.24","9285055.41","8738875.68","0.0","9285055.41","19918.01","15932.09","35850.1","-60935.79","196945.76","-183242.31","0.0","-51853.0","-3542.13","-102627.47","9218278.04","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1423.9","1423.9","0.0","42.96","1389.53","22.5","220.3","8.0","0.0","9.0","16.0","7.98","4.55","0.0","0.17","8.66","0.0","0.0","0.0","450.3","5.0","0.91","0.0","29.0","1358.03","2.5","0.91","0.0","879.0","0.617318632","23.0","168414522.0","108376907.0","6436453.0","114863673.0","114863673.0","40515110.0","155378783.0","25536.0","0.73702375","1.761002753","188.8","153.0","23.02","2.0","2.0","0.0","0.0","0.0","0.0"
"44354.0","Massillon City SD","Stark","76.0","1.0","15687812.15","13929033.21","2865594.66","2544329.5","218415.18","193928.4","940448.61","835013.82","24165.4","21456.19","199598.75","177221.5","1132612.12","1005633.65","2545818.24","2545818.24","610020.46","610020.46","24224485.57","21862454.97","20576428.21","0.0","21862454.97","179553.06","58061.22","237614.28","-115559.5","-874943.9","-1403405.41","0.0","-57279.0","-174787.6","-2625975.41","19474093.84","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4177.75","4177.75","0.0","0.0","4177.75","52.0","522.0","51.75","6.0","23.0","36.8","100.33","61.45","15.08","48.2","26.1","9.0","17.53","5.0","1315.07","12.68","0.0","42.46","155.0","3990.4","0.5","0.0","0.0","2397.68","0.573916582","100.77","460078724.0","382257530.0","2789630.0","404327930.0","404327930.0","90436540.0","494764470.0","25669.0","0.653626873","1.522084665","139.8","292.72","190.22","13.0","11.0","1.0","0.0","6.0","0.0"
"44362.0","Maumee City SD","Lucas","48.0","1.0","5643822.2","2884545.56","117252.06","59927.28","93906.63","47995.48","147660.57","75469.0","12173.06","6221.62","120705.15","61692.14","629582.42","321778.24","802097.15","802097.15","5039.57","5039.57","7572238.81","4264766.04","4013897.47","0.0","4264766.04","102856.56","54583.69","157440.25","-354593.77","-142700.0","-1006987.78","0.0","-46624.0","-712.93","-1551618.48","2870587.81","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2626.57","2691.07","129.0","116.92","2533.03","48.07","227.63","11.8","2.0","22.0","25.86","0.0","0.38","0.0","0.49","7.3","1.5","25.9","0.0","700.5","2.2","0.0","99.12","30.36","2424.97","3.0","0.36","0.0","957.15","0.355676367","18.16","439283199.0","435137990.0","0.0","443382916.0","443382916.0","54708700.0","498091617.0","33078.0","0.38783139","0.584589867","2.0","24.8","121.8","7.0","12.0","0.0","0.0","1.0","1.0"
"44370.0","Mayfield City SD","Cuyahoga","18.0","1.0","1096235.05","1096235.05","0.0","0.0","95462.15","95462.15","67503.26","67503.26","8691.75","8691.75","187416.7","187416.7","922219.76","922219.76","177302.43","177302.43","16363.53","16363.53","2571194.63","2571194.63","2427737.51","0.0","2571194.63","172705.03","357216.71","529921.74","-26719.55","-39697.95","-396957.73","0.0","-292103.0","4522702.35","3767224.12","6868340.49","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","3813.34","3813.84","1.0","0.0","3813.34","40.0","350.54","48.09","3.0","18.0","56.3","39.01","21.37","6.04","12.86","0.0","39.84","84.4","25.5","1037.9","3.08","2.97","21.68","41.16","3749.42","5.5","3.97","0.0","930.75","0.244045372","18.97","1374844172.0","1314255100.0","1034230.0","1330613030.0","1330613030.0","142781710.0","1473394740.0","38508.0","0.05","0.275221538","0.45","7.0","56.27","8.0","31.0","1.0","0.0","0.0","2.0"
"44388.0","Medina City SD","Medina","52.0","1.0","14210624.39","12723047.31","0.0","0.0","243320.83","217849.85","37394.24","33479.79","18535.44","16595.14","341017.65","305319.7","1262611.89","1130440.88","1863339.07","1863339.07","6294.38","6294.38","17983137.89","16296366.12","15337756.36","0.0","16296366.12","281004.06","144050.14","425054.2","-45702.15","-549266.3","-1222930.99","0.0","-260232.0","-48474.23","-2126605.67","14594814.65","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","7190.44","7190.44","0.0","231.13","7005.53","75.0","507.98","51.38","3.0","34.9","87.8","0.62","0.98","4.9","0.14","0.49","25.5","8.0","7.0","1895.36","25.56","0.62","17.01","163.76","6820.01","8.0","1.62","0.0","1181.69","0.164341821","67.87","1398163228.0","1182492420.0","26972663.0","1206258673.0","1206258673.0","136969000.0","1343227673.0","43326.0","0.353056081","0.124806572","1.0","102.9","184.62","25.0","29.0","1.0","0.0","0.0","4.0"
"44396.0","Miamisburg City SD","Montgomery","57.0","1.0","12112206.92","7791487.17","506185.05","325616.49","205341.91","132091.44","378855.63","243708.58","37929.79","24399.31","260686.15","167693.04","1698636.06","1092691.13","1933550.83","1933550.83","149002.42","149002.42","17282394.76","11860240.41","11162579.21","0.0","11860240.41","336126.19","210766.39","546892.58","-564718.1","-280518.3","-1561680.12","-34455.6","-117158.0","-52818.13","-2611348.25","9795784.74","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","5538.35","5538.35","0.0","118.9","5443.23","86.4","520.33","52.8","4.0","61.4","54.5","36.06","13.0","1.61","29.26","65.54","14.0","54.0","21.6","1541.13","13.34","1.26","123.4","119.51","5229.17","1.0","2.26","0.0","2132.15","0.384979281","75.76","928376689.0","863401120.0","10033993.0","884086553.0","884086553.0","81902020.0","965988573.0","35543.0","0.387236284","0.684882357","0.0","48.1","237.0","12.0","41.0","2.0","1.0","4.0","5.0"
