"Sponsor IRN","Sponsor Name","School IRN","School Name","1998-1999","1999-2000","2000-2001","2001-2002","2002-2003","2003-2004","2004-2005","2005-2006","2006-2007","2007-2008","2008-2009","2009-2010","2010-2011","2011-2012","2012-2013"
"Closed","Closed","235.0","International College Preparatory Academy                                                                                                                                                                                                                      ","NA","NA","NA","NA","NA","531.17","554.85","487.74","614.28","525.79","35.879999999999995","NA","NA","NA","NA"
"Closed","Closed","133694.0","International Preparatory School                                                                                                                                                                                                                               ","NA","210.31","339.65","525.81","674.21","828.88","881.87","119.43","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133496.0","Isus Trade & Tech Prep-Cinci                                                                                                                                                                                                                                   ","NA","NA","NA","118.18","145.58","102.5","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","134155.0","Jades Academy                                                                                                                                                                                                                                                  ","49.89","40.43","31.23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","149286.0","Kent Digital Academy                                                                                                                                                                                                                                           ","NA","NA","NA","NA","NA","26.09","29.29","23.07","33.58","24.73","26.98","23.9","18.58","NA","NA"
"Closed","Closed","9150.0","Lakeside College Preparatory School","NA","NA","NA","NA","NA","NA","NA","NA","NA","55.32","70.92","NA","NA","NA","NA"
"Closed","Closed","012643","Leadership Academy of Mathematics & Science of Columbus13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.67","NA"
"Closed","Closed","12027.0","Learning without Limits, A TRECA Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","31.57","NA","NA"
"Closed","Closed","143180.0","Legacy Acad For Leaders & Arts","NA","NA","NA","155.94","231.53","239.6","236.57","241.82","192.66","118.95","87.67","83.47999999999999","52.449999999999996","NA","NA"
"Closed","Closed","133223","Lighthouse Comm & Prof Dev","NA","NA","63.74","111.59","130.94","134.2","163.69","204.19","93.41","110.64","95.14","100.19","85.06","60.669999999999995","NA"
"Closed","Closed","149179.0","Little Eagle Kindergarten Pgm                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","26.17","25.0","25.0","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","151118.0","Lorain Alternative Academy                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","17.75","27.56","29.13","28.86","24.33","NA","NA","NA","NA","NA"
"Closed","Closed","151126.0","Lorain Elementary Digital                                                                                                                                                                                                                                      ","NA","NA","NA","NA","NA","6.81","17.38","24.47","22.02","7.28","NA","NA","NA","NA","NA"
"Closed","Closed","151134.0","Lorain Middle School Digital                                                                                                                                                                                                                                   ","NA","NA","NA","NA","NA","16.99","45.54","41.39","29.93","23.11","NA","NA","NA","NA","NA"
"Closed","Closed","143461","Marcus Garvey Academy","NA","NA","NA","NA","28.87","81.05","109.71","126.71","115.36","84.32","147.41","177.82999999999998","183.92","54.07000000000001","NA"
"Closed","Closed","149419.0","Marysville Digital Academy                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","13.15","35.34","68.22","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133470.0","Maud Booth Academy                                                                                                                                                                                                                                             ","NA","NA","NA","NA","69.99","87.12","108.24","117.89","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","226.0","Maumee Bay Academy14                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","NA","26.96","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","134171.0","Meadows Choice Community","28.91","37.76","36.13","54.16","55.22","59.92","83.73","114.78","127.02","137.25","157.76000000000002","162.02","145.39999999999998","NA","NA"
"Closed","Closed","132.0","Minster Community School                                                                                                                                                                                                                                       ","NA","NA","NA","NA","NA","NA","111.06","134.0","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133296.0","Monroe Academy Of Toledo                                                                                                                                                                                                                                       ","NA","43.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133397.0","Montessori Renaissance Experience                                                                                                                                                                                                                              ","NA","NA","NA","25.21","34.68","57.95","71.56","56.02","83.68","84.2","56.89","NA","NA","NA","NA"
"Closed","Closed","143149.0","Nation Building Technical Academy15                                                                                                                                                                                                              ","NA","NA","NA","NA","NA","NA","51.89","41.0","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133769.0","New Choices Community School","NA","NA","NA","27.11","66.88","169.45","128.03","193.75","226.71","246.6","216.87","165.45","129.75","NA","NA"
"Closed","Closed","700.0","New City School                                                                                                                                                                                                                                                ","NA","NA","NA","NA","NA","NA","27.26","70.33","67.51","111.08","102.46000000000001","100.77","NA","NA","NA"
"Closed","Closed","814.0","New Vision Academy                                                                                                                                                                                                                                             ","NA","NA","NA","NA","NA","NA","NA","7.32","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133934.0","Northwest Ohio Building Trades                                                                                                                                                                                                                                 ","NA","23.83","23.68","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","922.0","Nu Bethel Center of Excellence                                                                                                                                                                                                                                 ","NA","NA","NA","NA","NA","NA","NA","36.62","44.45","34.38","51.38","55.06","NA","NA","NA"
"Closed","Closed","134064.0","Oak Tree Montessori                                                                                                                                                                                                                                            ","51.73","56.57","59.96","76.16","84.1","85.27","92.59","19.48","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133371.0","Omega School Of Excellence                                                                                                                                                                                                                                     ","NA","NA","111.99","156.11","203.38","212.24","201.46","136.58","71.24","102.64","NA","NA","NA","NA","NA"
"Closed","Closed","133983.0","P.A.S.S.                                                                                                                                                                                                                                                       ","NA","23.77","29.35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","461.0","Pace Career Central                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","NA","50.27","88.71","122.0","116.36","NA","NA","NA","NA","NA"
"Closed","Closed","133249.0","Parma Heights Community School                                                                                                                                                                                                                                 ","NA","NA","33.56","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","148973.0","Paul Laurence Dunbar Academy                                                                                                                                                                                                                                   ","NA","NA","NA","NA","156.7","183.25","190.2","195.13","171.55","130.22","156.72","205.68","NA","NA","NA"
"Closed","Closed","133926.0","Performing Arts School Of Toledo                                                                                                                                                                                                                               ","NA","104.84","126.57","130.36","146.25","130.25","89.86","106.43","103.59","NA","NA","NA","NA","NA","NA"
"Closed","Closed","149138.0","Perry Panther Digital Academy                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","21.43","28.81","20.83","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","149351.0","Perrysburg Digital Academy                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","69.17","90.86","70.21","97.35","70.21","NA","NA","NA","NA","NA"
"Closed","Closed","496.0","Peterson Entrepreneurial Training Enterprise                                                                                                                                                                                                                 ","NA","NA","NA","NA","NA","NA","104.08","118.35","189.46","210.38","NA","NA","NA","NA","NA"
"Closed","Closed","149161.0","Plain Local Admy Of Tech, Inc                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","25.6","26.06","26.15","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133751.0","Rhea Academy Inc                                                                                                                                                                                                                                               ","NA","55.47","91.73","91.19","89.15","108.94","91.16","82.52","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133579.0","Riser Military Academy                                                                                                                                                                                                                                         ","NA","84.52","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133637.0","Sabis International Of Cinci                                                                                                                                                                                                                                   ","NA","NA","564.31","669.74","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","433.0","Scholarts Career Center for Children16                                                                                                                                                                                                               ","NA","NA","NA","NA","NA","NA","15.0","31.0","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","592.0","School for Arts Integrated Learning-SAIL","NA","NA","NA","NA","NA","NA","NA","NA","NA","92.73","92.11","93.87","NA","NA","NA"
"Closed","Closed","615.0","Summit Academy Middle School - Cincinnati","NA","NA","NA","NA","NA","NA","13.4","47.52","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","635.0","Summit Academy Secondary School - Dayton","NA","NA","NA","NA","NA","NA","10.8","25.35","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133298.0","Summit Academy-Parma","NA","NA","44.05","62.87","57.64","72.22","61.52","91.47","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133314.0","Summit Acdy Community School for Alte Learners of Youngstown                                                                                                                                                                                                   ","NA","NA","NA","79.96","113.72","186.81","191.76","172.09","148.45","161.42","143.73","NA","NA","NA","NA"
"Closed","Closed","000473","Tech Con Institute","NA","NA","NA","NA","NA","NA","67.85","40.3","42.95","72.76","80.38","59.8","57.39","54.46","NA"
"Closed","Closed","133645.0","Teresa A. Dowd                                                                                                                                                                                                                                                 ","NA","60.38","72.5","62.44","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133744","The ISUS Institute of Construction Technology","NA","117.44","191.42","273.56","261.42","212.51","177.21","157.15","127.48","105.21","138.24","72.34","47.550000000000004","40.85","NA"
"Closed","Closed","143347","The ISUS Institute of Manufacturing","NA","NA","NA","NA","NA","NA","83.03","68.9","85.33","67.17","35.32","37.15","31.659999999999997","30.35","NA"
"Closed","Closed","268.0","Tiffin City Digital Academy17                                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","NA","NA","1.26","32.51","34.54","32.51","31.76","NA","NA","NA"
"Closed","Closed","133975.0","Toledo Academy Of Learning                                                                                                                                                                                                                                     ","NA","104.66","126.62","176.38","220.99","312.98","365.05","380.99","403.83","353.43","243.42","NA","NA","NA","NA"
"Closed","Closed","143545","Toledo Preparatory Academy","NA","NA","NA","NA","154.82","216.17","148.34","147.01","102.46","103.55","117.9","120.75","115.15","66.48","NA"
"Closed","Closed","134114.0","Toledo Village Shule Community                                                                                                                                                                                                                                 ","150.46","138.75","272.86","264.13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","578.0","Upper Arlington Community High School                                                                                                                                                                                                                          ","NA","NA","NA","NA","NA","NA","NA","NA","25.62","27.17","57.1","70.79","NA","NA","NA"
"Closed","Closed","368.0","Upper Arlington International Baccalaureate High School                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","NA","34.05","61.58","57.0","37.22","45.35","63.16","NA","NA","NA"
"Closed","Closed","11480.0","Upper Scioto Wind/Energy Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","32.83","41.29","NA","NA"
"Closed","Closed","680.0","Urban Youth Academy, Inc.18                                                                                                                                                                                                                            ","NA","NA","NA","NA","NA","NA","65.0","118.37","115.85","82.66","NA","NA","NA","NA","NA"
"Closed","Closed","782.0","Veritas Academy                                                                                                                                                                                                                                                ","NA","NA","NA","NA","NA","NA","NA","28.48","27.46","NA","NA","NA","NA","NA","NA"
"Closed","Closed","140.0","Victory Academy of Toledo","NA","NA","NA","NA","NA","NA","13.87","93.14","115.06","117.1","109.52000000000001","103.64999999999999","88.62","NA","NA"
"Closed","Closed","133702.0","W. C. Handy Community Middle                                                                                                                                                                                                                                   ","NA","NA","NA","142.23","170.47","154.75","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133405.0","W.E.B. Dubois                                                                                                                                                                                                                                                  ","NA","NA","101.6","223.6","289.62","395.56","433.77","388.43","206.19","152.25","182.07","215.99","NA","NA","NA"
"Closed","Closed","775.0","Weems School                                                                                                                                                                                                                                                   ","NA","NA","NA","NA","NA","NA","NA","152.65","105.81","89.63","116.36","NA","NA","NA","NA"
"Closed","Closed","009983","Western Reserve Kindergarten Learning Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","52.21","44.63","42.239999999999995","49.93","NA"
"Closed","Closed","000590","Wickliffe Progressive Community School","NA","NA","NA","NA","NA","NA","NA","NA","453.06","426.62","436.95","477.75","496.05","516.9","NA"
"Closed","Closed","684.0","Wilson Military Academy19                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","NA","182.63","195.0","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133603.0","World of Wonder Community School","NA","196.54","243.59","295.73","334.62","374.16","370.51","356.22","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","726.0","Wright Early Childhood Center                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","NA","NA","NA","78.42","NA","NA","NA","NA","NA","NA"
"Closed","Closed","548.0","Wright-Dunbar Technology Academy                                                                                                                                                                                                                               ","NA","NA","NA","NA","NA","NA","44.61","59.65","5.47","NA","NA","NA","NA","NA","NA"
"Closed","Closed","151225.0","Zanesville Digital Academy                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","21.66","NA","NA","NA","NA","NA","NA","NA","NA","NA"
