"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","143537.0","Virtual Community Sch Of Ohio, Franklin - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.51","25909.95","0.0","3813.0","0.0","0.0","0.0","0.0","0.0","29722.95",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","147231.0","Schnee, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","21.5","123517.5","4183.3","49581.38","0.0","13760.8","0.0","0.0","0.0","191042.98",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","148999.0","Mahoning Unlimited Classroom, Mahoning - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.51","2929.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2929.95",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","149054.0","Akron Digital Academy, Summit - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","371.48","2134152.6","0.0","421110.01","0.0","0.0","0.0","0.0","0.0","2555262.61",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","149427.0","Massillon Digital Academy, Inc, Stark - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0","5745.0","0.0","3813.0","0.0","0.0","0.0","0.0","0.0","9558.0",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","151191.0","Life Skills Ctr Of Summit Co, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","66.47","381870.15","12933.19","65289.62","0.0","59020.36","0.0","74029.5","0.0","593142.82",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","236.0","Ohio Connections Academy, Cuyahoga - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.38","25163.1","0.0","3813.0","0.0","0.0","0.0","0.0","0.0","28976.1",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","282.0","Greater Ohio Virtual School, Warren - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.45","2585.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2585.25",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","300.0","Summit Academy Second Canton, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.33","13385.85","579.69","50072.29","0.0","690.17","0.0","0.0","0.0","64728.0",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","303.0","Summit Academy Sec Youngstown, Mahoning","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.14","804.3","34.83","1282.4","0.0","96.62","0.0","0.0","0.0","2218.15",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","417.0","Buckeye On-Line School, Columbiana - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.09","23497.05","0.0","3813.0","0.0","0.0","0.0","0.0","0.0","27310.05",""
"43497.0","Alliance City SD"," Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","525.0","Canton Harbor HS, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.91","5227.95","226.4","0.0","0.0","628.05","0.0","841.5","0.0","6923.9",""
