"Sponsor IRN","Sponsor Name","School IRN","School Name","First Year of Operation","School County","School Type 1","School Type 2","School Type 3","Percent Minority","Percent Economically Disadvantaged","Percent Student with Disabilities","Percent Limited English Proficient","2013 Attendance Rate","Achievement Component Grade","2013 Performance Index Grade","2013 Indicators Met Grade","Progress Component Grade","2013 Value-Added: Overall Grade","2013 Value-Added: Gifted Grade","2013 Value-Added: Students with Disabilities Grade","2013 Value-Added: Lowest 20% in Achievement Grade","Value-Added: High School Grade","Graduation Rate Component Grade","2012 4 Year Graduation Grade","2012 5 Year Graduation Grade","Gap Closing Component Grade","2013 Annual Measurable Objectives Grade","K-3 Literacy Component Grade","K-3 Literacy Improvement Grade","Prepared for Success Component Grade","2012 Value-Added Component Rating","2011 Value-Added Component Rating","2012 State Designation","2011 State Designation","2012 Performance Index Score","2011 Performance Index Score","2012 Adequate Yearly Progress Rating","2011 Adequate Yearly Progress Rating","Report Card Link",""
"043786","Cleveland Municipal","012030","Near West Intergenerational School","FY12","Cuyahoga                      ","Startup","Site Based","General","0.8201949201807902","0.726483021489651","0.113312967994422","0.150622370915738","94.4 ","Coming in 2015","B ","A ","Coming in 2015","C ","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","NO","NR","NO","Met","NO","ILRC",""
"043786","Cleveland Municipal","012031","Entrepreneurship Preparatory School - Woodland Hills Campus","FY13","Cuyahoga                      ","Startup","Site Based","General","1.0","0.88325598000714","0.195787218850411","0.0","93.7 ","Coming in 2015","C ","D ","Coming in 2015","A ","NR","A ","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"043786","Cleveland Municipal","012852","Citizens Academy East","FY13","Cuyahoga                      ","Startup","Site Based","General","0.9971244419637108","0.84468507821595","NC","0.0","92.8 ","Coming in 2015","NR","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"043786","Cleveland Municipal","133520","Citizens Academy","FY00","Cuyahoga                      ","Startup","Site Based","General","0.9975859296119682","0.985801357246127","0.0893202943641858","0.0","94.8 ","Coming in 2015","B ","A ","Coming in 2015","A ","NR","F ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","A ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Excellent with Distinction                                                                                                                                                                                                                                     ","Excellent                                                                                                                                                                                                                                                      ","106.3","102.8","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"043844","Dayton City","009283","Dayton Early College Academy, Inc","FY08","Montgomery                    ","Startup","Site Based","General","0.9246063834151815","0.774382266716387","NC","0.0","96.8 ","Coming in 2015","B ","B ","Coming in 2015","D ","NR","NR","B ","Coming in 2016","Coming in 2015","F ","D ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Above Expected Gains                                                                                                                                                                                                                                           ","Effective                                                                                                                                                                                                                                                      ","Excellent with Distinction                                                                                                                                                                                                                                     ","99.1","100.5","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"044222","Lima City","151175","West Central Learning Academy II","FY03","Allen                         ","Startup","ESchool                                                                ","General","0.16392014771975047","0.66327561578929","NC","0.0","95.7 ","Coming in 2015","C ","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NC                                                                                                                                                                                                                                                             ","NR","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","88.4","87.3","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"044263","Lorain City","151142","Lorain High School Digital","FY04","Lorain                        ","Conversion                                                                 ","ESchool                                                                ","General","0.6689156626506022","0.0","0.126302131603336","NC","91.6 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","Academic Watch                                                                                                                                                                                                                                                 ","76.0","69.4","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"044297","Mansfield City","000396","Mansfield Elective Academy","FY07","Richland                      ","Conversion                                                                 ","Site Based","General","0.4863784061774482","0.698818440524295","0.375180855860902","0.0","90.7 ","Coming in 2015","F ","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NC                                                                                                                                                                                                                                                             ","NR","Not Rated                                                                                                                                                                                                                                                      ","Not Rated                                                                                                                                                                                                                                                      ","46.4","50.0","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"044453","Newark City","000941","Par Excellence Academy","FY06","Licking                       ","Conversion                                                                 ","Site Based","General","0.36640266777824104","0.76479234768873","0.296658695509094","0.0","94.1 ","Coming in 2015","C ","D ","Coming in 2015","A ","NR","C ","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","93.1","91.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"044941","Urbana City","149062","Urbana Community School","FY05","Champaign                     ","Conversion                                                                 ","Site Based","General","NC","0.0","NC","0.0","100.0","Coming in 2015","NR","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","NR","93.6","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"045054","West Carrollton City","013059","West Carrollton Secondary Academy","FY13","Montgomery                    ","Conversion                                                                 ","Site Based","General","NC","0.0","NC","0.0","88.5 ","Coming in 2015","NR","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"046193","Graham Local","011470","A.B. Graham Academy","FY10","Champaign                     ","Conversion                                                                 ","Site Based","General","NC","0.129607428504778","0.103162324949596","0.0","100.0","Coming in 2015","C ","D ","Coming in 2015","D ","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","93.7","92.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"046938","ESC of Central Ohio","000679","Oakstone Community School","FY05","Franklin                      ","Startup","Site Based","Special Education","0.16963859201951684","0.0680184872794192","1.0","0.0","93.9 ","Coming in 2015","C ","D ","Coming in 2015","F ","NR","D ","D ","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Below Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Excellent                                                                                                                                                                                                                                                      ","99.9","104.2","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"046938","ESC of Central Ohio","000770","Maritime Academy of Toledo, The","FY07","Lucas                         ","Startup","Site Based","General","0.5442558523665774","0.827191433616221","0.194110611152247","0.0","95.6 ","Coming in 2015","D ","F ","Coming in 2015","C ","NR","NR","F ","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Excellent                                                                                                                                                                                                                                                      ","Academic Watch                                                                                                                                                                                                                                                 ","90.2","78.3","Met                                                                                                                                                                                                                                                            ","Not Met","ILRC",""
"046938","ESC of Central Ohio","007999","Charles School at Ohio Dominican University","FY08","Franklin                      ","Startup","Site Based","General","0.7885063889892585","0.712626876457642","0.0760437539007325","0.0278553362020826","93.7 ","Coming in 2015","C ","A ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","D ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","99.8","96.9","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"046938","ESC of Central Ohio","009171","Star Academy of Toledo","FY08","Lucas                         ","Startup","Site Based","General","0.8787016426699727","0.347919190780761","0.104223605984616","0.0","90.4 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","NR","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Above Expected Gains                                                                                                                                                                                                                                           ","Academic Emergency                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","65.0","69.9","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"046938","ESC of Central Ohio","011972","Graham Expeditionary Middle School","FY11","Franklin                      ","Startup","Site Based","General","0.6401642122707243","0.644457835863056","0.166396745885277","0.0","92.4 ","Coming in 2015","C ","F ","Coming in 2015","C ","NR","A ","B ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","86.8","82.2","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"046938","ESC of Central Ohio","013030","Graham Primary School","FY13","Franklin                      ","Startup","Site Based","General","0.47660458367660713","0.396929818224965","NC","0.0","91.9 ","Coming in 2015","NR","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"046938","ESC of Central Ohio","133421","Graham School, The","FY01","Franklin                      ","Startup","Site Based","General","0.3680937534012481","0.480598723388817","0.286580034014336","NC","91.9 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","D ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Effective                                                                                                                                                                                                                                                      ","Continuous Improvement                                                                                                                                                                                                                                         ","90.7","89.3","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"046961","Gahanna-Jefferson City","009165","Gahanna Community School","FY09","Franklin                      ","Conversion                                                                 ","Site Based","General","0.409328047067856","0.453933845289829","0.206196657547915","0.0","84.3 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","D ","F ","Coming in 2015","B ","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Continuous Improvement                                                                                                                                                                                                                                         ","Effective                                                                                                                                                                                                                                                      ","82.0","91.9","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"047001","Reynoldsburg City","000556","A+ Arts Academy","FY05","Franklin                      ","Startup","Site Based","General","0.974634582491059","0.857914787746851","0.139791634271497","0.0","93.1 ","Coming in 2015","C ","F ","Coming in 2015","A ","NR","F ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Above Expected Gains                                                                                                                                                                                                                                           ","Excellent                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","92.0","89.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"047001","Reynoldsburg City","012045","Patriot Preparatory Academy","FY11","Franklin                      ","Startup","Site Based","General","0.9030261905908875","0.537404032723838","0.047150230360084","0.0","95.8 ","Coming in 2015","C ","D ","Coming in 2015","D ","NR","NR","A ","Coming in 2016","Coming in 2015","A ","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","82.6","84.2","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"047001","Reynoldsburg City","013198","Brookwood Academy","FY13","Franklin                      ","Startup","Site Based","Special Education","0.5129234844277354","0.751570043149485","0.987140598966121","0.0","90.2 ","Coming in 2015","F ","F ","Coming in 2015","F ","NR","F ","F ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"047001","Reynoldsburg City","143537","Virtual Community School Of Ohio","FY03","Franklin                      ","Startup","ESchool                                                                ","General","0.23652504396165372","0.754728004991775","0.238209767995916","0.0","84.5 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","C ","D ","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","Continuous Improvement                                                                                                                                                                                                                                         ","77.6","80.3","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"047480","Hardin County ESC","011324","Hardin Community School","FY11","Hardin                        ","Conversion                                                                 ","Site Based","General","NC","0.957367132363532","NC","0.0","92.1 ","Coming in 2015","D ","D ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","Not Rated                                                                                                                                                                                                                                                      ","NR","45.0","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"047993","Lakewood Local","151233","Lakewood Digital Academy","FY04","Licking                       ","Conversion                                                                 ","ESchool                                                                ","General","NC","0.732045866022933","0.330838865419433","0.0","73.9 ","Coming in 2015","D ","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","Not Rated                                                                                                                                                                                                                                                      ","71.0","77.4","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"048041","Southwest Licking Local","149336","Southwest Licking Digital Acad","FY04","Licking                       ","Conversion                                                                 ","ESchool                                                                ","General","NC","NC","NC","0.0","82.1 ","Coming in 2015","NR","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","Not Rated                                                                                                                                                                                                                                                      ","NR","86.0","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"048199","ESC of Lake Erie West","000138","Pathway School of Discovery","FY04","Montgomery                    ","Startup","Site Based","General","0.3394056115388506","0.710154931112615","0.100480637934248","0.0","94.8 ","Coming in 2015","C ","D ","Coming in 2015","F ","NR","D ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","95.2","95.7","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"048199","ESC of Lake Erie West","000139","Alliance Academy of Cincinnati","FY04","Hamilton                      ","Startup","Site Based","General","0.9846548251236037","0.962406152719282","0.13415125434902","0.0","94.8 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","NR","F ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","80.4","77.1","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"048199","ESC of Lake Erie West","000296","Summit Academy Community School-Columbus","FY05","Franklin                      ","Startup","Site Based","Special Education","0.7249315956075063","0.879418253722535","0.784052514681786","0.0","94.4 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","B ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","Not Rated                                                                                                                                                                                                                                                      ","63.2","59.0","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"048199","ESC of Lake Erie West","000297","Summit Academy Community School - Dayton","FY05","Montgomery                    ","Startup","Site Based","Special Education","0.39694679326777105","0.83106112279645","0.848443266078893","0.0","90.8 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","C ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Emergency                                                                                                                                                                                                                                             ","Academic Emergency                                                                                                                                                                                                                                             ","65.2","64.6","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"048199","ESC of Lake Erie West","000298","Summit Academy Secondary - Akron","FY05","Summit                        ","Startup","Site Based","Special Education","0.3460281664331873","0.529056362539362","0.962409529922606","NC","91.1 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","D ","F ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","NR","70.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"048199","ESC of Lake Erie West","000300","Summit Academy Secondary - Canton","FY05","Stark                         ","Startup","Site Based","Special Education","0.1615918253689602","0.711457870313519","0.841658033238841","0.0","91.6 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","62.3","86.0","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"048199","ESC of Lake Erie West","000301","Summit Academy Secondary - Lorain","FY05","Lorain                        ","Startup","Site Based","Special Education","0.4902258215991659","1.0","0.864630058392812","0.0","87.6 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","F ","D ","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Academic Watch                                                                                                                                                                                                                                                 ","Continuous Improvement                                                                                                                                                                                                                                         ","79.3","76.1","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
